year,month,day,temp_dailyMin,temp_minGround,temp_dailyMean,temp_dailyMax,temp_7h,temp_14h,temp_19h,hum_dailyMean,hum_7h,hum_14h,hum_19h
2014,09,23,8.9,7.7,12.2,15.4,10.7,15.4,10.8,71,81,60,71
2014,09,24,5.0,1.9,11.5,17.9,7.0,17.4,14.9,72,98,55,64
2014,09,25,9.9,7.7,13.0,16.0,12.4,14.7,13.4,78,85,70,79
2014,09,26,12.1,10.4,14.4,16.7,12.4,14.8,13.4,85,88,77,90
2014,09,27,12.6,11.9,15.0,17.3,14.3,17.1,15.3,87,91,82,87
2014,09,28,8.7,5.1,14.3,19.9,9.5,19.4,15.4,79,97,60,81
2014,09,29,9.4,5.8,14.5,19.5,11.6,18.8,16.0,85,97,69,88
2014,09,30,10.2,6.5,14.5,18.7,12.1,18.5,14.5,89,97,77,93
2014,10,01,13.2,11.1,15.6,17.9,14.3,17.4,14.6,94,96,92,94
2014,10,02,14.0,13.3,16.8,19.6,14.5,19.4,16.5,72,92,55,69
2014,10,03,13.6,11.3,16.3,18.9,14.1,18.6,14.2,72,87,51,79
2014,10,04,9.4,6.8,12.3,15.2,10.9,14.5,13.6,90,94,85,91
2014,10,05,11.4,10.2,14.8,18.2,11.5,17.1,13.7,78,97,60,77
2014,10,06,8.5,5.7,13.2,17.8,9.7,17.7,14.7,73,96,54,69
2014,10,07,11.2,10.2,13.2,15.2,11.5,14.5,14.9,85,91,80,85
2014,10,08,13.4,11.5,16.3,19.1,13.6,16.7,16.4,86,92,79,86
2014,10,09,12.7,10.1,17.4,22.0,13.9,21.6,18.7,80,96,64,80
2014,10,10,11.5,8.6,15.5,19.5,13.4,19.3,15.0,88,97,72,94
2014,10,11,11.9,9.3,14.1,16.3,13.5,15.5,13.1,95,96,93,95
2014,10,12,12.6,9.7,17.2,21.8,13.2,21.6,17.2,82,96,61,90
2014,10,13,14.0,11.9,15.7,17.3,14.8,16.6,14.2,93,96,89,95
2014,10,14,13.1,10.5,17.3,21.4,16.3,21.0,14.9,73,87,49,84
2014,10,15,10.5,7.8,14.2,17.8,10.9,17.6,13.0,85,96,70,90
2014,10,16,11.3,8.9,16.2,21.0,12.0,20.9,16.7,77,97,54,79
2014,10,17,13.3,12.6,15.1,16.8,14.4,14.0,13.4,93,95,94,90
2014,10,18,13.0,10.7,15.9,18.8,14.0,18.8,13.0,75,81,54,91
2014,10,19,9.2,5.9,13.8,18.3,10.7,17.8,12.2,86,97,67,95
2014,10,20,9.4,7.0,15.3,21.2,14.5,20.2,17.2,78,93,58,83
2014,10,21,13.4,13.1,15.8,18.1,13.5,18.1,14.7,80,96,58,87
2014,10,22,6.9,7.9,10.8,14.7,9.6,8.2,7.1,78,56,89,90
2014,10,23,5.9,5.2,8.0,10.1,8.5,9.6,9.0,84,89,83,80
2014,10,24,7.0,7.9,8.9,10.8,8.8,10.7,7.0,73,75,66,79
2014,10,25,4.0,3.3,6.4,8.8,4.2,8.6,8.0,88,90,83,91
2014,10,26,6.8,6.7,7.8,8.8,7.2,8.6,8.1,91,96,88,88
2014,10,27,3.8,3.3,6.4,8.9,5.6,8.7,5.3,88,95,76,92
2014,10,28,3.0,1.4,5.5,7.9,3.5,7.4,4.3,91,98,80,96
2014,10,29,0.6,-1.4,5.3,9.9,0.9,9.9,7.8,75,97,60,67
2014,10,30,6.2,5.9,8.1,9.9,6.4,9.8,7.4,87,93,75,93
2014,10,31,4.8,1.4,8.3,11.7,5.7,11.3,8.9,84,97,66,90
2014,11,01,6.0,3.6,10.3,14.6,6.1,13.9,7.8,86,98,67,93
2014,11,02,5.6,5.7,6.9,8.1,5.8,7.4,6.8,97,98,97,96
2014,11,03,5.9,3.1,7.4,8.8,6.3,7.7,8.7,93,96,92,91
2014,11,04,7.2,7.0,12.8,18.4,7.3,18.3,14.8,66,93,44,60
2014,11,05,11.9,9.8,15.5,19.0,12.2,18.5,16.8,63,75,54,59
2014,11,06,9.9,12.0,13.6,17.2,13.2,10.8,9.9,80,79,76,85
2014,11,07,9.6,9.4,11.5,13.4,9.6,11.3,13.4,91,91,84,98
2014,11,08,8.6,8.1,11.7,14.8,8.8,11.4,9.4,90,94,80,95
2014,11,09,8.5,6.8,12.0,15.5,8.8,14.8,10.7,87,97,71,92
2014,11,10,9.5,6.9,12.7,15.8,10.0,15.6,11.9,88,95,73,95
2014,11,11,8.3,5.3,13.2,18.0,10.4,17.8,14.5,79,97,62,78
2014,11,12,10.1,9.0,12.3,14.5,10.2,13.9,11.3,88,95,80,88
2014,11,13,9.1,7.9,11.0,12.9,9.8,12.8,11.9,82,89,77,80
2014,11,14,7.9,5.7,11.0,14.0,9.4,13.8,12.6,84,93,79,81
2014,11,15,11.4,11.3,12.1,12.8,11.7,12.1,11.4,88,89,85,90
2014,11,16,8.4,8.1,9.9,11.4,8.5,10.2,8.9,95,97,92,97
2014,11,17,8.2,8.2,8.8,9.3,8.4,9.2,8.9,96,98,94,96
2014,11,18,7.0,7.2,8.7,10.4,8.2,10.2,7.2,90,97,90,84
2014,11,19,5.7,3.9,8.3,10.9,6.0,8.9,8.1,86,95,78,85
2014,11,20,6.1,4.5,7.6,9.1,6.9,8.7,7.4,81,84,75,85
2014,11,21,3.6,0.5,5.7,7.7,3.8,7.4,5.9,79,92,71,75
2014,11,22,4.2,2.7,5.1,6.0,4.3,5.6,5.7,90,93,85,93
2014,11,23,3.1,1.4,5.5,7.9,3.5,7.5,6.6,81,90,73,79
2014,11,24,3.3,2.9,5.0,6.7,3.9,4.7,4.7,91,95,88,90
2014,11,25,3.9,3.7,4.4,4.9,3.9,4.6,4.4,94,98,93,92
2014,11,26,2.8,3.0,3.8,4.8,3.4,4.6,3.8,84,89,79,84
2014,11,27,2.3,1.7,3.1,3.9,2.5,3.3,2.5,72,76,68,73
2014,11,28,1.1,1.1,1.8,2.5,1.2,1.5,1.5,98,98,97,98
2014,11,29,1.4,1.3,2.1,2.8,1.9,2.8,2.7,98,98,98,98
2014,11,30,1.7,1.8,2.4,3.1,2.5,2.9,2.6,98,98,98,98
2014,12,01,1.8,1.7,2.2,2.6,2.1,2.3,2.3,98,98,98,97
2014,12,02,1.4,1.3,2.0,2.6,1.4,2.2,2.6,97,97,97,97
2014,12,03,2.6,2.5,3.6,4.5,3.4,4.3,4.5,96,97,94,96
2014,12,04,4.5,4.1,5.7,6.8,5.0,6.4,5.8,86,90,79,90
2014,12,05,5.4,4.9,6.3,7.1,5.6,7.0,5.6,90,92,81,97
2014,12,06,5.4,5.1,5.8,6.1,5.5,6.0,5.6,95,97,94,94
2014,12,07,4.6,4.4,5.1,5.6,5.0,5.3,4.7,94,96,94,93
2014,12,08,4.1,2.9,5.4,6.7,4.8,5.9,4.1,74,80,69,72
2014,12,09,1.1,-0.7,3.3,5.4,1.4,5.1,1.8,71,88,51,74
2014,12,10,-1.8,-3.3,1.0,3.8,-1.4,3.4,2.8,68,88,60,57
2014,12,11,2.4,1.1,5.5,8.6,4.8,7.8,6.3,72,81,67,69
2014,12,12,4.3,1.5,7.3,10.2,6.0,9.2,5.6,57,62,47,61
2014,12,13,2.2,0.2,4.2,6.1,2.2,5.6,4.0,84,87,77,89
2014,12,14,1.8,1.3,3.1,4.3,1.9,4.1,3.0,96,97,92,98
2014,12,15,2.4,2.4,3.6,4.8,3.4,4.7,3.9,93,98,89,92
2014,12,16,1.6,1.2,2.9,4.1,2.9,2.9,3.2,95,98,93,94
2014,12,17,3.2,2.9,5.2,7.2,6.3,7.0,5.6,73,78,65,75
2014,12,18,4.5,3.0,8.0,11.5,6.9,10.8,9.4,81,83,74,86
2014,12,19,9.4,7.7,12.2,15.0,13.3,15.0,14.5,58,67,56,52
2014,12,20,7.5,6.0,11.1,14.6,9.0,9.5,7.8,59,68,54,55
2014,12,21,4.6,3.4,6.4,8.1,5.1,8.0,6.1,59,64,47,65
2014,12,22,6.0,4.9,8.4,10.8,6.5,8.7,10.7,59,65,62,51
2014,12,23,8.2,4.0,10.1,11.9,9.6,11.5,11.1,50,61,47,43
2014,12,24,2.0,-0.6,7.3,12.5,3.3,9.5,8.7,55,63,48,54
2014,12,25,5.1,6.2,7.8,10.4,8.1,5.9,5.2,80,78,90,71
2014,12,26,1.5,1.9,3.5,5.4,3.6,3.8,1.5,62,63,48,74
2014,12,27,-4.3,-6.5,-1.4,1.5,-3.4,-1.2,-0.5,82,80,78,88
2014,12,28,-5.2,-2.3,-2.8,-0.3,-2.2,-3.7,-5.0,84,98,86,68
2014,12,29,-6.7,-7.7,-5.3,-3.9,-5.4,-4.6,-3.9,80,68,84,88
2014,12,30,-5.8,-7.6,-3.7,-1.5,-4.6,-2.3,-4.6,68,74,59,70
2014,12,31,-8.3,-12.3,-5.2,-2.0,-6.7,-2.2,-3.8,65,72,59,65
2015,01,01,-4.2,-4.3,-0.3,3.6,-3.2,2.5,3.5,88,85,93,85
2015,01,02,0.2,-1.5,4.7,9.2,1.3,9.0,5.1,77,95,48,89
2015,01,03,3.1,2.1,4.7,6.3,4.5,5.9,3.1,68,66,53,86
2015,01,04,0.4,0.0,2.6,4.7,2.5,4.5,2.9,77,90,60,81
2015,01,05,1.0,0.6,2.1,3.2,2.2,1.6,1.2,88,70,95,98
2015,01,06,-1.8,0.1,0.8,3.4,1.3,2.9,-1.7,76,85,62,81
2015,01,07,-3.9,-5.4,-2.5,-1.1,-2.9,-1.4,-2.9,80,69,74,97
2015,01,08,-3.9,-4.1,-2.4,-0.9,-3.5,-1.6,-1.0,92,94,90,91
2015,01,09,-1.0,-1.2,5.2,11.3,4.4,9.1,9.0,69,71,61,74
2015,01,10,8.5,6.7,13.1,17.7,10.6,17.6,16.2,66,96,50,51
2015,01,11,3.9,5.0,10.1,16.3,6.2,4.9,4.2,71,89,65,58
2015,01,12,3.0,2.0,5.3,7.5,4.4,7.2,6.5,61,74,56,54
2015,01,13,1.5,0.4,6.4,11.2,3.2,11.0,2.5,60,54,40,85
2015,01,14,-0.2,-2.4,3.6,7.3,0.2,5.5,5.1,87,97,76,88
2015,01,15,0.1,-2.7,3.3,6.5,0.7,6.1,4.0,80,88,63,88
2015,01,16,2.3,1.9,3.8,5.2,3.3,4.8,2.3,92,96,85,94
2015,01,17,1.4,-0.5,4.3,7.1,3.3,7.0,4.7,88,97,73,95
2015,01,18,3.4,2.6,4.7,6.0,3.8,5.2,3.7,82,86,75,85
2015,01,19,2.1,2.0,3.0,3.9,2.2,3.8,3.2,88,92,84,89
2015,01,20,1.8,1.7,3.1,4.4,2.6,4.0,3.3,88,97,85,81
2015,01,21,0.0,-2.4,2.4,4.8,2.1,3.7,4.7,80,73,78,88
2015,01,22,4.3,3.4,5.6,6.9,5.3,6.6,6.6,87,94,85,83
2015,01,23,3.8,4.0,5.2,6.6,4.3,4.7,4.3,88,91,86,88
2015,01,24,2.0,2.4,3.2,4.4,2.6,3.2,2.5,80,83,73,83
2015,01,25,-0.3,-0.8,1.2,2.6,-0.1,1.8,2.5,86,94,93,71
2015,01,26,0.2,-1.4,1.9,3.5,0.4,2.4,0.6,74,76,66,81
2015,01,27,-2.5,-5.2,0.6,3.6,-0.2,3.5,2.8,85,99,82,74
2015,01,28,0.4,-1.4,2.9,5.3,0.7,5.1,0.7,78,87,62,84
2015,01,29,-0.3,-2.4,2.2,4.7,0.4,4.3,1.5,81,97,55,92
2015,01,30,-0.1,-0.3,1.5,3.1,2.8,2.0,1.3,88,92,97,76
2015,01,31,-1.5,-3.9,2.0,5.5,1.2,4.4,0.5,71,80,55,79
2015,02,01,-3.5,-5.3,-0.3,2.9,-2.8,2.6,0.4,88,99,73,91
2015,02,02,-0.3,-2.3,2.7,5.6,0.4,5.5,1.6,73,75,60,83
2015,02,03,-0.9,-4.3,2.4,5.7,-0.1,5.2,0.7,69,79,42,87
2015,02,04,-2.8,-5.2,-0.4,2.0,-0.1,1.5,-0.2,77,89,70,72
2015,02,05,-3.1,-5.4,-1.2,0.7,-2.6,-0.2,-0.7,77,78,76,77
2015,02,06,-2.8,-3.9,-0.8,1.3,-2.4,1.1,-1.7,68,79,60,66
2015,02,07,-2.9,-3.7,-0.5,1.9,-2.9,1.6,-0.6,61,71,53,60
2015,02,08,-1.6,-2.5,0.6,2.7,-0.8,0.5,-0.7,60,72,55,53
2015,02,09,-2.3,-2.5,-0.8,0.8,-0.3,-0.5,0.8,83,55,96,97
2015,02,10,0.8,-0.1,2.9,5.0,3.2,4.9,4.5,80,92,73,75
2015,02,11,2.7,1.7,3.9,5.0,3.2,3.7,2.7,85,84,83,89
2015,02,12,1.9,0.9,4.8,7.6,2.2,7.2,3.4,82,91,71,83
2015,02,13,-1.3,-4.1,2.6,6.4,-1.0,6.3,3.2,80,98,63,78
2015,02,14,-0.9,-2.1,2.8,6.5,-0.6,6.1,4.2,81,91,71,81
2015,02,15,2.6,1.1,5.8,9.0,2.7,8.3,5.2,80,90,71,80
2015,02,16,-0.8,-2.7,4.6,10.0,-0.8,9.4,5.8,70,94,50,65
2015,02,17,0.0,-1.0,3.0,5.9,0.0,5.1,1.6,80,87,70,84
2015,02,18,-0.3,-1.9,1.1,2.4,-0.2,2.1,1.9,85,96,81,79
2015,02,19,1.0,0.7,3.0,4.9,1.1,3.9,1.4,85,85,78,91
2015,02,20,-2.8,-5.2,2.8,8.4,-2.5,7.9,4.2,80,99,59,83
2015,02,21,0.4,-2.3,5.2,9.9,0.7,8.9,4.8,65,80,48,66
2015,02,22,-1.0,-3.0,3.4,7.7,-0.5,7.2,3.9,86,97,63,98
2015,02,23,3.4,2.7,5.7,7.9,3.7,7.3,5.8,92,93,90,94
2015,02,24,3.2,1.2,5.0,6.8,3.9,6.4,5.9,96,99,93,96
2015,02,25,3.1,2.3,5.4,7.6,3.2,6.5,7.0,79,94,81,61
2015,02,26,4.1,3.5,5.6,7.1,4.1,6.3,5.7,73,77,71,72
2015,02,27,0.6,-1.5,5.6,10.5,2.9,10.2,5.9,79,95,57,84
2015,02,28,3.9,2.4,6.6,9.2,4.0,8.9,5.2,72,84,61,71
2015,03,01,-1.2,-3.5,4.1,9.4,-1.1,8.6,6.7,83,99,56,95
2015,03,02,6.0,3.5,9.8,13.5,7.2,6.4,6.0,83,93,85,72
2015,03,03,2.6,0.9,6.3,10.0,2.8,8.3,5.0,60,76,46,58
2015,03,04,0.0,-2.2,4.5,8.9,6.6,8.5,5.2,62,56,61,68
2015,03,05,2.6,1.0,5.1,7.6,2.8,6.1,5.1,65,72,60,63
2015,03,06,1.9,0.8,4.8,7.6,2.4,7.2,4.9,59,74,47,55
2015,03,07,4.0,1.4,7.3,10.5,4.9,9.8,6.8,64,74,52,65
2015,03,08,-1.5,-4.5,5.1,11.6,-1.0,11.1,7.5,57,94,34,43
2015,03,09,0.9,-2.2,6.9,12.8,2.5,11.7,7.7,52,68,38,50
2015,03,10,-0.1,-2.7,7.1,14.3,0.3,13.0,8.0,64,87,44,60
2015,03,11,3.9,2.4,6.9,9.9,7.8,4.7,4.8,76,73,89,67
2015,03,12,3.3,2.9,5.4,7.4,3.3,6.6,5.7,61,70,55,59
2015,03,13,3.7,3.5,4.8,5.8,3.8,4.8,5.0,77,73,79,78
2015,03,14,2.9,2.7,4.2,5.4,3.0,5.1,3.9,82,86,75,85
2015,03,15,2.4,0.5,5.6,8.8,3.0,7.8,7.8,83,94,78,77
2015,03,16,4.5,3.0,8.8,13.0,5.5,12.0,10.4,69,87,57,63
2015,03,17,4.9,2.2,9.3,13.7,5.2,13.0,8.7,62,84,43,59
2015,03,18,2.5,-0.4,7.6,12.7,4.2,12.1,8.0,48,59,36,49
2015,03,19,1.2,-2.0,6.4,11.6,2.4,10.9,7.2,56,69,43,57
2015,03,20,-0.4,-3.3,5.7,11.8,1.0,10.3,7.4,59,82,45,51
2015,03,21,-1.0,-4.3,7.2,15.4,0.5,13.6,11.0,60,86,40,53
2015,03,22,5.1,6.7,8.1,11.1,7.7,9.0,5.1,62,65,58,64
2015,03,23,-1.2,-3.2,5.0,11.2,-0.1,9.3,8.7,61,76,47,60
2015,03,24,4.6,1.7,10.7,16.7,5.4,16.1,12.1,59,74,43,60
2015,03,25,4.2,1.1,10.1,15.9,5.6,15.8,13.9,65,86,49,60
2015,03,26,9.2,8.7,12.4,15.5,9.4,13.7,12.8,77,83,75,72
2015,03,27,6.0,5.9,9.5,12.9,6.5,10.3,9.2,69,89,57,61
2015,03,28,6.7,5.8,8.6,10.4,7.4,10.3,6.7,54,62,44,56
2015,03,29,1.7,-1.4,8.5,15.3,6.7,14.8,12.3,73,90,59,69
2015,03,30,4.2,6.7,8.8,13.4,7.9,11.8,5.6,72,80,49,87
2015,03,31,4.2,2.4,10.1,15.9,4.7,14.3,9.8,76,82,64,82
2015,04,01,1.7,1.7,5.8,9.8,4.6,7.5,5.1,61,70,54,60
2015,04,02,2.6,1.4,5.7,8.7,4.9,6.7,3.7,73,71,75,72
2015,04,03,2.1,0.9,6.3,10.4,3.0,10.2,7.7,49,66,36,44
2015,04,04,0.3,-2.3,5.6,10.8,4.5,10.8,6.8,44,60,33,40
2015,04,05,0.8,-1.5,4.6,8.3,2.6,7.9,6.2,50,66,41,44
2015,04,06,2.5,1.2,5.8,9.0,3.9,8.6,3.7,53,61,31,66
2015,04,07,1.5,0.6,6.1,10.7,3.3,9.8,9.0,48,64,38,42
2015,04,08,5.9,3.7,8.3,10.7,6.1,9.5,9.4,67,70,65,66
2015,04,09,6.7,5.1,10.8,14.9,7.7,14.2,11.2,57,72,46,53
2015,04,10,3.0,-0.1,11.6,20.2,6.3,19.3,15.8,54,77,42,44
2015,04,11,5.4,2.0,13.7,22.0,9.0,20.2,13.6,61,67,42,73
2015,04,12,11.8,7.9,15.6,19.3,13.4,18.6,14.7,53,64,42,54
2015,04,13,7.0,3.5,13.8,20.5,10.7,18.7,12.9,57,72,38,60
2015,04,14,7.1,4.0,12.7,18.2,9.0,16.7,13.6,36,48,29,32
2015,04,15,9.7,6.0,17.2,24.6,16.5,23.1,20.4,35,44,30,31
2015,04,16,9.7,5.3,17.8,25.9,12.1,24.8,20.3,40,62,21,36
2015,04,17,10.7,8.6,15.6,20.4,13.9,18.7,10.7,69,62,56,88
2015,04,18,5.7,4.3,8.8,11.8,7.0,11.8,7.6,51,64,39,51
2015,04,19,4.0,1.1,9.1,14.1,5.5,13.6,10.8,51,66,36,50
2015,04,20,5.0,0.8,11.5,17.9,8.9,17.3,15.8,41,53,32,38
2015,04,21,8.3,5.1,14.5,20.7,9.8,19.2,18.9,34,52,27,22
2015,04,22,11.1,7.2,15.4,19.7,13.6,18.9,14.8,40,43,30,46
2015,04,23,8.2,4.4,14.8,21.3,11.7,19.5,10.7,53,60,36,63
2015,04,24,8.5,5.8,14.6,20.7,11.5,18.9,15.4,45,57,31,46
2015,04,25,6.6,2.4,15.5,24.3,10.4,23.3,19.4,49,72,36,40
2015,04,26,13.0,10.0,18.3,23.5,16.8,21.7,17.9,54,57,42,62
2015,04,27,9.9,5.6,17.8,25.7,13.0,25.0,21.1,53,80,39,40
2015,04,28,7.5,6.4,14.3,21.1,14.4,12.0,7.5,80,68,87,86
2015,04,29,6.5,4.7,11.0,15.4,8.0,15.1,11.9,44,64,30,38
2015,04,30,3.9,0.7,11.0,18.0,7.4,16.7,11.5,60,66,43,70
2015,05,01,7.5,4.8,11.8,16.1,9.7,15.4,11.6,75,83,56,87
2015,05,02,10.3,9.8,13.0,15.6,10.6,14.6,12.9,77,93,65,72
2015,05,03,8.5,5.5,11.1,13.7,10.7,13.7,12.6,83,87,78,84
2015,05,04,11.4,11.2,17.6,23.8,13.5,22.7,18.1,79,91,53,92
2015,05,05,14.1,11.1,20.4,26.7,16.0,25.6,22.7,70,91,54,65
2015,05,06,14.1,16.2,18.4,22.7,19.3,18.7,14.1,71,65,69,79
2015,05,07,12.1,9.4,16.8,21.5,15.3,19.8,17.3,54,61,42,59
2015,05,08,11.0,7.0,17.5,24.0,13.6,22.8,20.6,50,63,45,41
2015,05,09,11.8,8.0,16.8,21.7,15.9,18.9,17.0,65,64,63,68
2015,05,10,13.6,11.3,17.4,21.1,15.2,19.6,17.9,48,66,37,40
2015,05,11,8.6,2.9,14.6,20.6,12.2,19.4,15.6,44,58,31,43
2015,05,12,6.3,2.1,16.0,25.7,11.8,25.2,21.5,47,68,30,43
2015,05,13,13.6,11.2,18.5,23.4,16.0,22.0,20.3,65,80,52,62
2015,05,14,13.0,11.6,17.0,21.0,15.3,20.4,16.8,60,80,47,54
2015,05,15,12.3,10.2,14.7,17.1,13.2,15.8,14.3,67,66,62,73
2015,05,16,10.1,7.4,16.7,23.2,13.4,22.6,19.9,54,82,34,46
2015,05,17,14.8,14.1,17.4,19.9,15.1,19.1,16.8,59,58,58,60
2015,05,18,8.4,5.1,16.5,24.6,12.4,23.3,21.1,53,65,42,52
2015,05,19,12.5,9.0,18.1,23.7,16.8,20.2,17.8,66,76,57,64
2015,05,20,11.2,10.2,15.5,19.8,15.7,14.1,11.2,79,82,76,80
2015,05,21,9.6,9.0,11.5,13.3,10.1,12.9,13.2,79,87,78,71
2015,05,22,12.1,11.2,13.8,15.5,12.5,13.6,13.8,72,68,77,72
2015,05,23,10.8,10.4,12.4,14.0,10.9,12.2,11.8,92,91,93,91
2015,05,24,10.8,10.6,12.6,14.4,11.1,13.1,13.2,89,93,88,86
2015,05,25,11.6,9.4,15.8,20.0,13.2,19.4,17.2,69,82,54,71
2015,05,26,12.6,12.7,14.9,17.2,14.8,14.8,12.7,83,77,90,82
2015,05,27,9.7,7.8,12.5,15.2,11.8,13.9,12.6,58,65,56,52
2015,05,28,10.4,9.5,14.4,18.4,11.5,17.2,15.0,56,66,46,56
2015,05,29,7.1,4.1,15.6,24.1,12.3,22.5,21.1,56,74,44,51
2015,05,30,13.5,10.0,19.5,25.4,17.8,24.7,17.4,63,70,38,80
2015,05,31,12.1,10.4,17.9,23.6,15.6,23.3,20.8,53,58,47,54
2015,06,01,14.7,12.0,20.8,26.9,18.6,26.6,24.1,56,73,45,50
2015,06,02,16.4,12.9,22.5,28.5,21.6,27.3,24.9,48,58,37,49
2015,06,03,16.8,13.8,24.0,31.2,21.1,30.0,27.6,48,68,35,41
2015,06,04,20.1,17.2,23.9,27.6,21.2,26.9,24.1,51,62,44,48
2015,06,05,15.2,10.8,21.1,26.9,19.2,25.8,23.5,47,51,37,54
2015,06,06,15.5,11.1,22.5,29.4,21.2,28.8,26.5,54,66,46,50
2015,06,07,17.0,13.3,23.6,30.2,22.6,29.8,26.7,49,63,42,43
2015,06,08,18.0,14.1,23.9,29.8,21.9,28.5,24.9,50,62,35,54
2015,06,09,17.1,13.7,21.4,25.6,18.5,25.1,20.2,59,60,52,66
2015,06,10,13.5,11.3,19.6,25.6,15.6,23.8,22.6,58,70,50,55
2015,06,11,14.9,11.2,21.5,28.1,18.3,26.9,24.8,54,63,44,54
2015,06,12,17.1,13.6,24.7,32.3,23.3,31.3,28.8,46,66,36,36
2015,06,13,18.1,14.0,24.3,30.5,21.9,29.6,24.4,53,68,42,48
2015,06,14,16.6,13.7,23.6,30.5,21.7,28.2,20.3,67,69,43,89
2015,06,15,16.2,13.7,19.7,23.2,20.2,19.9,19.4,75,72,80,74
2015,06,16,15.3,12.9,18.7,22.0,16.3,21.0,20.0,50,64,45,42
2015,06,17,12.9,9.8,16.5,20.0,15.7,16.6,17.2,50,54,48,47
2015,06,18,10.3,5.3,16.9,23.5,18.0,20.9,20.1,48,48,45,52
2015,06,19,14.7,14.3,17.4,20.1,17.0,17.2,14.7,73,71,65,82
2015,06,20,11.9,9.8,14.8,17.7,13.4,15.2,12.8,76,76,70,82
2015,06,21,10.9,8.5,15.0,19.0,12.7,17.5,13.8,71,74,52,86
2015,06,22,10.1,6.8,18.0,25.9,14.8,24.9,16.8,65,76,39,79
2015,06,23,12.5,12.9,16.3,20.0,13.6,15.4,17.0,72,85,74,57
2015,06,24,12.0,8.8,16.4,20.8,14.4,19.2,16.2,63,69,50,70
2015,06,25,10.1,6.1,16.7,23.3,16.7,22.3,21.3,48,63,39,42
2015,06,26,13.3,9.1,19.7,26.1,19.4,24.6,23.3,43,50,35,45
2015,06,27,18.3,16.5,21.8,25.3,19.8,19.3,19.2,74,64,88,70
2015,06,28,15.3,14.8,20.2,25.0,17.6,24.2,22.1,52,83,37,37
2015,06,29,12.6,8.7,18.5,24.4,18.0,22.3,21.5,55,68,45,53
2015,06,30,13.1,9.4,20.8,28.4,18.4,27.3,24.7,49,70,30,48
2015,07,01,15.3,12.7,22.8,30.3,21.3,29.5,27.4,47,69,33,40
2015,07,02,17.6,14.4,24.5,31.3,22.3,30.3,28.1,42,54,36,35
2015,07,03,18.4,15.4,24.8,31.2,23.9,30.1,27.8,43,50,36,44
2015,07,04,18.4,15.7,25.5,32.6,23.7,32.4,28.4,42,60,30,35
2015,07,05,18.2,15.1,27.2,36.2,22.8,34.6,30.6,39,64,22,30
2015,07,06,19.4,16.5,26.5,33.6,24.7,32.5,30.1,51,58,45,51
2015,07,07,20.9,19.0,28.7,36.4,25.7,35.1,30.6,50,63,38,49
2015,07,08,17.1,22.0,23.9,30.6,27.9,21.0,17.1,76,47,89,91
2015,07,09,15.4,14.1,19.8,24.2,18.7,23.7,16.1,62,66,37,83
2015,07,10,14.1,12.5,19.3,24.5,16.7,23.0,21.7,43,54,37,38
2015,07,11,11.4,9.5,19.6,27.7,17.5,26.1,24.0,39,45,31,40
2015,07,12,14.8,12.6,23.2,31.6,20.0,30.4,28.1,44,68,31,33
2015,07,13,16.5,15.9,22.3,28.1,16.9,23.2,21.0,64,84,50,59
2015,07,14,18.0,16.6,21.3,24.5,18.5,21.7,21.5,80,83,80,77
2015,07,15,20.2,18.5,24.4,28.5,22.0,27.8,24.6,54,66,43,54
2015,07,16,16.8,14.3,24.7,32.5,22.5,31.8,29.1,47,57,37,47
2015,07,17,20.8,18.9,28.0,35.1,24.5,34.7,31.0,44,72,23,38
2015,07,18,22.2,19.9,29.1,35.9,25.4,34.5,30.6,43,56,32,40
2015,07,19,22.3,20.7,29.7,37.1,26.4,36.2,33.2,39,56,32,30
2015,07,20,20.9,19.8,27.1,33.2,23.6,29.4,27.7,55,70,46,49
2015,07,21,20.2,17.3,27.6,34.9,24.8,33.8,32.4,46,66,35,38
2015,07,22,22.5,19.3,29.7,36.9,27.7,36.5,32.9,38,51,27,37
2015,07,23,25.3,23.3,29.2,33.1,28.0,28.8,26.7,55,51,54,60
2015,07,24,21.0,19.2,27.6,34.2,23.8,33.3,30.8,48,59,41,43
2015,07,25,23.0,20.8,26.9,30.8,23.4,28.7,26.3,54,72,40,49
2015,07,26,16.1,15.0,21.2,26.3,16.8,24.5,22.3,41,56,32,35
2015,07,27,16.3,14.8,20.8,25.3,17.3,20.2,18.3,83,78,78,92
2015,07,28,14.7,12.3,20.7,26.7,18.4,25.2,23.1,53,70,39,51
2015,07,29,14.1,13.8,18.6,23.1,14.4,19.9,18.9,80,93,70,76
2015,07,30,15.5,13.2,20.4,25.2,16.9,23.4,21.7,52,74,38,43
2015,07,31,17.0,15.7,21.4,25.8,18.2,24.2,21.3,42,60,29,36
2015,08,01,12.4,9.2,20.3,28.2,16.9,27.6,24.6,43,58,30,42
2015,08,02,17.4,16.7,21.0,24.6,17.6,21.5,19.3,77,81,72,77
2015,08,03,17.8,15.9,23.7,29.5,18.8,28.4,26.1,63,84,49,56
2015,08,04,18.6,15.8,25.5,32.3,21.5,31.3,29.0,57,79,43,48
2015,08,05,21.9,19.5,27.5,33.0,23.5,32.0,29.3,47,58,38,44
2015,08,06,20.1,17.2,27.7,35.2,24.0,34.6,30.6,45,69,31,35
2015,08,07,21.1,18.1,28.8,36.4,24.9,35.4,31.6,44,64,28,39
